Year,Month,Day,Site,Level,Observer,Transect_type,Transect_number,Transect_section,Depth_m,Lat,Long,Genusspecies,Frequency,Size_cm
2017,10,23,Gavilanes,Shallow,Eliot. D.,inverts,1,0-10,7,27.854500,-115.075867,Megastrea_undosa,2,Na
2017,10,23,Gavilanes,Shallow,Eliot. D.,inverts,1,10-20,7,27.854500,-115.075867,Megastrea_undosa,8,Na
2017,10,23,Gavilanes,Shallow,Eliot. D.,inverts,1,20-30,7,27.854500,-115.075867,Megastrea_undosa,5,Na
2017,10,23,Gavilanes,Shallow,Hâctor H.,inverts,2,Na,7,27.854500,-115.075867,Megastrea_undosa,7,Na
2017,10,23,Gavilanes,Shallow,Hâctor H.,inverts,2,Na,7,27.854500,-115.075867,Acarnus_erithacus,1,Na
2017,10,23,Gavilanes,Mid,Eliot. D.,inverts,1,Na,9,27.855283,-115.075783,Megastrea_undosa,7,Na
2017,10,23,Gavilanes,Mid,Eliot. D.,inverts,1,Na,9,27.855283,-115.075783,Acarnus_erithacus,8,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,inverts,2,Na,9,27.855283,-115.075783,Megastrea_undosa,14,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,inverts,2,Na,9,27.855283,-115.075783,Acarnus_erithacus,1,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,inverts,2,Na,9,27.855283,-115.075783,Spheciospongia_confoederata,1,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,inverts,2,Na,9,27.855283,-115.075783,Other_starfish,1,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,inverts,2,Na,9,27.855283,-115.075783,Lophogorgia_chilensis,1,Na
2017,10,23,Gavilanes,Deep,Eliot. D.,inverts,1,Na,16,27.857767,-115.081450,Flabellina_lodinea,2,Na
2017,10,23,Gavilanes,Deep,Eliot. D.,inverts,1,Na,16,27.857767,-115.081450,Spheciospongia_confoederata,4,Na
2017,10,23,Gavilanes,Deep,Eliot. D.,inverts,1,Na,16,27.857767,-115.081450,Muricea_californica,1,Na
2017,10,23,Gavilanes,Deep,Eliot. D.,inverts,1,Na,16,27.857767,-115.081450,Metandrocarpa_taylori,24,Na
2017,10,23,Gavilanes,Deep,Eliot. D.,inverts,1,Na,16,27.857767,-115.081450,Panulirus_innterruptus         ,1,Na
2017,10,23,Gavilanes,Deep,Eliot. D.,inverts,1,Na,16,27.857767,-115.081450,Megastrea_undosa,33,Na
2017,10,23,Gavilanes,Deep,Eliot. D.,inverts,1,Na,16,27.857767,-115.081450,Haliotis_spp,1,Na
2017,10,23,Gavilanes,Deep,Eliot. D.,inverts,1,Na,16,27.857767,-115.081450,Tethya_aurantia,8,Na
2017,10,23,Gavilanes,Deep,Eliot. D.,inverts,1,Na,16,27.857767,-115.081450,Acarnus_erithacus,20,Na
2017,10,23,Gavilanes,Deep,Eliot. D.,inverts,1,Na,16,27.857767,-115.081450,Hippodiplosioa_insculta,9,Na
2017,10,23,Gavilanes,Deep,Eliot. D.,inverts,1,Na,16,27.857767,-115.081450,Didemnum_Carnulentum,1,Na
2017,10,23,Gavilanes,Deep,Eliot. D.,inverts,1,Na,16,27.857767,-115.081450,Pacifigorgia_spp,1,Na
2017,10,23,Gavilanes,Deep,Eliot. D.,inverts,1,Na,16,27.857767,-115.081450,Clavalina_huntsmania,4,Na
2017,10,23,Gavilanes,Deep,Hâctor H.,inverts,2,Na,16,27.857767,-115.081450,Megastrea_undosa,70,Na
2017,10,23,Gavilanes,Deep,Hâctor H.,inverts,2,Na,16,27.857767,-115.081450,Tethya_aurantia,8,Na
2017,10,23,Gavilanes,Deep,Hâctor H.,inverts,2,Na,16,27.857767,-115.081450,Muricea_fruticosa,1,Na
2017,10,23,Gavilanes,Deep,Hâctor H.,inverts,2,Na,16,27.857767,-115.081450,Hippodiplosioa_insculta,1,Na
2017,10,23,Gavilanes,Deep,Hâctor H.,inverts,2,Na,16,27.857767,-115.081450,Leucetta_losangelensis,1,Na
2017,10,23,Gavilanes,Shallow,Fernanda A.,upc,1,Na,6,27.854500,-115.075867,Bedrock_1_m,16,Na
2017,10,23,Gavilanes,Shallow,Fernanda A.,upc,1,Na,6,27.854500,-115.075867,Boulder_10_cm_1_m,4,Na
2017,10,23,Gavilanes,Shallow,Fernanda A.,upc,1,Na,6,27.854500,-115.075867,Cobble_10cm,8,Na
2017,10,23,Gavilanes,Shallow,Fernanda A.,upc,1,Na,6,27.854500,-115.075867,sand,2,Na
2017,10,23,Gavilanes,Shallow,Fernanda A.,upc,1,Na,6,27.854500,-115.075867,0_10 cm,10,Na
2017,10,23,Gavilanes,Shallow,Fernanda A.,upc,1,Na,6,27.854500,-115.075867,10 cm_1 m,18,Na
2017,10,23,Gavilanes,Shallow,Fernanda A.,upc,1,Na,6,27.854500,-115.075867,1 m_2 m,2,Na
2017,10,23,Gavilanes,Shallow,Fernanda A.,upc,1,Na,6,27.854500,-115.075867,Bryozoan,1,Na
2017,10,23,Gavilanes,Shallow,Fernanda A.,upc,1,Na,6,27.854500,-115.075867,Bare_rock,2,Na
2017,10,23,Gavilanes,Shallow,Fernanda A.,upc,1,Na,6,27.854500,-115.075867,Bare_sand,2,Na
2017,10,23,Gavilanes,Shallow,Fernanda A.,upc,1,Na,6,27.854500,-115.075867,Bushy_cylindrical_branches,3,Na
2017,10,23,Gavilanes,Shallow,Fernanda A.,upc,1,Na,6,27.854500,-115.075867,Encrusting_red,1,Na
2017,10,23,Gavilanes,Shallow,Fernanda A.,upc,1,Na,6,27.854500,-115.075867,Crustose_coralline_algae ,8,Na
2017,10,23,Gavilanes,Shallow,Fernanda A.,upc,1,Na,6,27.854500,-115.075867,Articulated_coralline_algae ,9,Na
2017,10,23,Gavilanes,Shallow,Fernanda A.,upc,1,Na,6,27.854500,-115.075867,Macrocystis_holdfast_live,5,Na
2017,10,23,Gavilanes,Shallow,Hâctor H.,upc,2,Na,6,27.854500,-115.075867,Bedrock_1_m,7,Na
2017,10,23,Gavilanes,Shallow,Hâctor H.,upc,2,Na,6,27.854500,-115.075867,Boulder_10_cm_1_m,2,Na
2017,10,23,Gavilanes,Shallow,Hâctor H.,upc,2,Na,6,27.854500,-115.075867,Cobble_10cm,7,Na
2017,10,23,Gavilanes,Shallow,Hâctor H.,upc,2,Na,6,27.854500,-115.075867,sand,14,Na
2017,10,23,Gavilanes,Shallow,Hâctor H.,upc,2,Na,6,27.854500,-115.075867,0_10 cm,9,Na
2017,10,23,Gavilanes,Shallow,Hâctor H.,upc,2,Na,6,27.854500,-115.075867,10 cm_1 m,21,Na
2017,10,23,Gavilanes,Shallow,Hâctor H.,upc,2,Na,6,27.854500,-115.075867,Sediment_mud,15,Na
2017,10,23,Gavilanes,Shallow,Hâctor H.,upc,2,Na,6,27.854500,-115.075867,Bushy_cylindrical_branches,1,Na
2017,10,23,Gavilanes,Shallow,Hâctor H.,upc,2,Na,6,27.854500,-115.075867,Crustose_coralline_algae ,4,Na
2017,10,23,Gavilanes,Shallow,Hâctor H.,upc,2,Na,6,27.854500,-115.075867,Articulated_coralline_algae ,10,Na
2017,10,23,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Bedrock_1_m,12,Na
2017,10,23,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Cobble_10cm,6,Na
2017,10,23,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,sand,12,Na
2017,10,23,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,0_10 cm,18,Na
2017,10,23,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,10 cm_1 m,9,Na
2017,10,23,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,1 m_2 m,3,Na
2017,10,23,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Drift_algae       ,1,Na
2017,10,23,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Bryozoan,1,Na
2017,10,23,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Bare_rock,1,Na
2017,10,23,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Bare_sand,11,Na
2017,10,23,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Bushy_cylindrical_branches,2,Na
2017,10,23,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Crustose_coralline_algae ,7,Na
2017,10,23,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Articulated_coralline_algae ,5,Na
2017,10,23,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Dictyotales_spp,2,Na
2017,10,23,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Macrocystis_holdfast_live,1,Na
2017,10,23,Gavilanes,Mid,Fernanda A.,upc,1,Na,9,27.855283,-115.075783,Sponge,1,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,upc,2,Na,9,27.855283,-115.075783,Bedrock_1_m,14,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,upc,2,Na,9,27.855283,-115.075783,Boulder_10_cm_1_m,4,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,upc,2,Na,9,27.855283,-115.075783,Cobble_10cm,5,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,upc,2,Na,9,27.855283,-115.075783,sand,7,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,upc,2,Na,9,27.855283,-115.075783,0_10 cm,26,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,upc,2,Na,9,27.855283,-115.075783,10 cm_1 m,4,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,upc,2,Na,9,27.855283,-115.075783,Drift_algae       ,2,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,upc,2,Na,9,27.855283,-115.075783,Sediment_mud,16,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,upc,2,Na,9,27.855283,-115.075783,Turf_red_turf_2_cm,2,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,upc,2,Na,9,27.855283,-115.075783,Crustose_coralline_algae ,7,Na
2017,10,23,Gavilanes,Mid,Hâctor H.,upc,2,Na,9,27.855283,-115.075783,Articulated_coralline_algae ,3,Na
2017,10,23,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Bedrock_1_m,26,Na
2017,10,23,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Cobble_10cm,3,Na
2017,10,23,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,sand,1,Na
2017,10,23,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,0_10 cm,8,Na
2017,10,23,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,10 cm_1 m,18,Na
2017,10,23,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,1 m_2 m,4,Na
2017,10,23,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Drift_algae       ,3,Na
2017,10,23,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Bare_sand,4,Na
2017,10,23,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Shell_debris,3,Na
2017,10,23,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Encrusting_red,5,Na
2017,10,23,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Crustose_coralline_algae ,3,Na
2017,10,23,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Articulated_coralline_algae ,11,Na
2017,10,23,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Sponge,4,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,1,0-10,6,27.854500,-115.075867,Macrocystis_pyrifera,2,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,1,0-10,6,27.854500,-115.075867,Macrocystis_pyrifera_stipes,37,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,1,0-10,6,27.854500,-115.075867,Cystoseira_osmundasea,12,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,1,0-10,6,27.854500,-115.075867,Eisenia_arborea,22,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,1,10-20,6,27.854500,-115.075867,Macrocystis_pyrifera,4,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,1,10-20,6,27.854500,-115.075867,Macrocystis_pyrifera_stipes,80,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,1,10-20,6,27.854500,-115.075867,Cystoseira_osmundasea,10,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,1,10-20,6,27.854500,-115.075867,Eisenia_arborea,12,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,1,20-30,6,27.854500,-115.075867,Macrocystis_pyrifera,1,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,1,20-30,6,27.854500,-115.075867,Macrocystis_pyrifera_stipes,14,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,1,20-30,6,27.854500,-115.075867,Cystoseira_osmundasea,6,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,1,20-30,6,27.854500,-115.075867,Sargassum_muticum,1,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,1,20-30,6,27.854500,-115.075867,Eisenia_arborea,20,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,2,0-10,6,27.854500,-115.075867,Macrocystis_pyrifera,3,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,2,0-10,6,27.854500,-115.075867,Macrocystis_pyrifera_stipes,33,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,2,0-10,6,27.854500,-115.075867,Juvenile_laminariales,2,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,2,0-10,6,27.854500,-115.075867,Cystoseira_osmundasea,8,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,2,0-10,6,27.854500,-115.075867,Eisenia_arborea,35,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,2,10-20,6,27.854500,-115.075867,Macrocystis_pyrifera,5,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,2,10-20,6,27.854500,-115.075867,Macrocystis_pyrifera_stipes,52,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,2,10-20,6,27.854500,-115.075867,Cystoseira_osmundasea,6,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,2,10-20,6,27.854500,-115.075867,Eisenia_arborea,16,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,2,20-30,6,27.854500,-115.075867,Macrocystis_pyrifera,4,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,2,20-30,6,27.854500,-115.075867,Macrocystis_pyrifera_stipes,29,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,2,20-30,6,27.854500,-115.075867,Juvenile_laminariales,2,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,2,20-30,6,27.854500,-115.075867,Cystoseira_osmundasea,8,Na
2018,3,3,Gavilanes,Shallow,Carlos H.,Algae,2,20-30,6,27.854500,-115.075867,Eisenia_arborea,8,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,1,0-10,10,27.855283,-115.075783,Macrocystis_pyrifera,3,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,1,0-10,10,27.855283,-115.075783,Macrocystis_pyrifera_stipes,14,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,1,0-10,10,27.855283,-115.075783,Juvenile_laminariales,7,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,1,0-10,10,27.855283,-115.075783,Cystoseira_osmundasea,5,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,1,0-10,10,27.855283,-115.075783,Sargassum_muticum,2,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,1,0-10,10,27.855283,-115.075783,Eisenia_arborea,12,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,1,10-20,10,27.855283,-115.075783,Macrocystis_pyrifera,6,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,1,10-20,10,27.855283,-115.075783,Macrocystis_pyrifera_stipes,101,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,1,10-20,10,27.855283,-115.075783,Cystoseira_osmundasea,7,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,1,10-20,10,27.855283,-115.075783,Sargassum_muticum,2,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,1,10-20,10,27.855283,-115.075783,Eisenia_arborea,16,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,1,20-30,10,27.855283,-115.075783,Macrocystis_pyrifera,3,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,1,20-30,10,27.855283,-115.075783,Macrocystis_pyrifera_stipes,40,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,1,20-30,10,27.855283,-115.075783,Cystoseira_osmundasea,4,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,1,20-30,10,27.855283,-115.075783,Sargassum_muticum,12,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,1,20-30,10,27.855283,-115.075783,Eisenia_arborea,20,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,2,0-10,10,27.855283,-115.075783,Macrocystis_pyrifera,11,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,2,0-10,10,27.855283,-115.075783,Macrocystis_pyrifera_stipes,140,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,2,0-10,10,27.855283,-115.075783,Juvenile_laminariales,11,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,2,0-10,10,27.855283,-115.075783,Cystoseira_osmundasea,10,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,2,0-10,10,27.855283,-115.075783,Sargassum_muticum,5,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,2,0-10,10,27.855283,-115.075783,Eisenia_arborea,36,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,2,10-20,10,27.855283,-115.075783,Macrocystis_pyrifera,9,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,2,10-20,10,27.855283,-115.075783,Macrocystis_pyrifera_stipes,75,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,2,10-20,10,27.855283,-115.075783,Juvenile_laminariales,6,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,2,10-20,10,27.855283,-115.075783,Cystoseira_osmundasea,9,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,2,10-20,10,27.855283,-115.075783,Sargassum_muticum,1,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,2,10-20,10,27.855283,-115.075783,Eisenia_arborea,23,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,2,20-30,10,27.855283,-115.075783,Macrocystis_pyrifera,7,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,2,20-30,10,27.855283,-115.075783,Macrocystis_pyrifera_stipes,37,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,2,20-30,10,27.855283,-115.075783,Juvenile_laminariales,6,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,2,20-30,10,27.855283,-115.075783,Cystoseira_osmundasea,20,Na
2018,3,3,Gavilanes,Mid,Carlos H.,Algae,2,20-30,10,27.855283,-115.075783,Eisenia_arborea,24,Na
2018,3,3,Gavilanes,Deep,Carlos H.,Algae,1,0-10,16,27.857767,-115.081450,Macrocystis_pyrifera,7,Na
2018,3,3,Gavilanes,Deep,Carlos H.,Algae,1,0-10,16,27.857767,-115.081450,Macrocystis_pyrifera_stipes,94,Na
2018,3,3,Gavilanes,Deep,Carlos H.,Algae,1,0-10,16,27.857767,-115.081450,Juvenile_laminariales,1,Na
2018,3,3,Gavilanes,Deep,Carlos H.,Algae,1,0-10,16,27.857767,-115.081450,Macrocystis_pyrifera,9,Na
2018,3,3,Gavilanes,Deep,Carlos H.,Algae,1,10-20,16,27.857767,-115.081450,Macrocystis_pyrifera_stipes,159,Na
2018,3,3,Gavilanes,Deep,Carlos H.,Algae,1,20-30,16,27.857767,-115.081450,Juvenile_laminariales,1,Na
2018,3,3,Gavilanes,Deep,Carlos H.,Algae,1,20-30,16,27.857767,-115.081450,Macrocystis_pyrifera,2,Na
2018,3,3,Gavilanes,Deep,Carlos H.,Algae,1,20-30,16,27.857767,-115.081450,Macrocystis_pyrifera_stipes,18,Na
2018,3,3,Gavilanes,Deep,Carlos H.,Algae,1,20-30,16,27.857767,-115.081450,Juvenile_laminariales,1,Na
2018,3,3,Gavilanes,Deep,Carlos H.,Algae,2,0-10,16,27.857767,-115.081450,Macrocystis_pyrifera,6,Na
2018,3,3,Gavilanes,Deep,Carlos H.,Algae,2,0-10,16,27.857767,-115.081450,Macrocystis_pyrifera_stipes,85,Na
2018,3,3,Gavilanes,Deep,Carlos H.,Algae,2,0-10,16,27.857767,-115.081450,Juvenile_laminariales,4,Na
2018,3,3,Gavilanes,Deep,Carlos H.,Algae,2,10-20,16,27.857767,-115.081450,Macrocystis_pyrifera,4,Na
2018,3,3,Gavilanes,Deep,Carlos H.,Algae,2,10-20,16,27.857767,-115.081450,Macrocystis_pyrifera_stipes,14,Na
2018,3,3,Gavilanes,Deep,Carlos H.,Algae,2,10-20,16,27.857767,-115.081450,Juvenile_laminariales,3,Na
2018,3,3,Gavilanes,Deep,Carlos H.,Algae,2,20-30,16,27.857767,-115.081450,Macrocystis_pyrifera,94,Na
2018,3,3,Gavilanes,Deep,Carlos H.,Algae,2,20-30,16,27.857767,-115.081450,Macrocystis_pyrifera_stipes,9,Na
2018,3,3,Gavilanes,Deep,Carlos H.,Algae,2,20-30,16,27.857767,-115.081450,Macrocystis_pyrifera,40,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Bedrock_1_m,17,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Boulder_10_cm_1_m,1,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Cobble_10cm,10,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,sand,2,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,0_10 cm,10,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,10 cm_1 m,19,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Bushy_cylindrical_branches,5,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Bare_rock,1,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Sediment_mud,7,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Crustose_coralline_algae ,12,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Articulated_coralline_algae ,6,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,1,Na,16,27.857767,-115.081450,Macrocystis_holdfast_live,2,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,Bedrock_1_m,10,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,Boulder_10_cm_1_m,1,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,Cobble_10cm,7,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,sand,2,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,0_10 cm,9,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,10 cm_1 m,11,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,Bushy_cylindrical_branches,4,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,Bare_rock,1,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,Bare_sand,1,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,Sediment_mud,4,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,Crustose_coralline_algae ,8,Na
2018,3,3,Gavilanes,Deep,Fernanda A.,upc,2,Na,16,27.857767,-115.081450,Articulated_coralline_algae ,6,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,1,Na,12,27.855283,-115.075783,Bedrock_1_m,15,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,1,Na,12,27.855283,-115.075783,Boulder_10_cm_1_m,2,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,1,Na,12,27.855283,-115.075783,Cobble_10cm,4,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,1,Na,12,27.855283,-115.075783,sand,5,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,1,Na,12,27.855283,-115.075783,0_10 cm,14,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,1,Na,12,27.855283,-115.075783,10 cm_1 m,13,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,1,Na,12,27.855283,-115.075783,1 m_2 m,2,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,1,Na,12,27.855283,-115.075783,Drift_algae       ,2,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,1,Na,12,27.855283,-115.075783,Shell_debris,5,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,1,Na,12,27.855283,-115.075783,Lacy_filamentous_dense ,2,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,1,Na,12,27.855283,-115.075783,Crustose_coralline_algae ,10,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,1,Na,12,27.855283,-115.075783,Articulated_coralline_algae ,8,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,1,Na,12,27.855283,-115.075783,Egregia_menziesii,3,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,1,Na,12,27.855283,-115.075783,Macrocystis_holdfast_live,2,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,2,Na,12,27.855283,-115.075783,Bedrock_1_m,17,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,2,Na,12,27.855283,-115.075783,Boulder_10_cm_1_m,1,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,2,Na,12,27.855283,-115.075783,Cobble_10cm,5,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,2,Na,12,27.855283,-115.075783,sand,6,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,2,Na,12,27.855283,-115.075783,0_10 cm,9,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,2,Na,12,27.855283,-115.075783,10 cm_1 m,17,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,2,Na,12,27.855283,-115.075783,1 m_2 m,4,Na
