Year,Month,Day,Site,Level,Observer,Transect_type,Transect_number,Transect_section,Depth_m,Lat nort,Long,Genusspecies,Frequency,Size_cm
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,oct-20,9,27.870367,-115.044400,Megastrea_undosa,3,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,20-30,9,27.870367,-115.044400,Megastrea_undosa,18,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,oct-20,9,27.870367,-115.044400,Tethya_aurantia,1,Na
2017,8,14,Piedra_Blanca,Mid,Eliot D.,inverts,2,20-30,9,27.870367,-115.044400,Tethya_aurantia,2,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,1,0-10,14,27.870267,-115.046267,Tethya_aurantia,1,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,1,oct-20,14,27.870267,-115.046267,Tethya_aurantia,2,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,1,0-10,14,27.870267,-115.046267,Thelepus_Crispus,1,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,1,0-10,14,27.870267,-115.046267,Didemnum_carnulentum,1,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,1,0-10,14,27.870267,-115.046267,Clavalina_huntsmania,1,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,1,oct-20,14,27.870267,-115.046267,Clavalina_huntsmania,2,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,1,0-10,14,27.870267,-115.046267,Acarnus_erithacus,1,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,1,oct-20,14,27.870267,-115.046267,Acarnus_erithacus,2,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,1,20-30,14,27.870267,-115.046267,Acarnus_erithacus,3,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,1,0-10,14,27.870267,-115.046267,Metandrocarpa_taylori,1,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,1,oct-20,14,27.870267,-115.046267,Metandrocarpa_taylori,2,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,1,0-10,14,27.870267,-115.046267,Spheciospongia_confoederata,1,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,1,0-10,14,27.870267,-115.046267,Scallop,1,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,1,20-30,14,27.870267,-115.046267,Scallop,3,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,1,0-10,14,27.870267,-115.046267,Megastrea_undosa,1,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,1,oct-20,14,27.870267,-115.046267,Megastrea_undosa,2,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,1,oct-20,14,27.870267,-115.046267,Lophogorgia_chilensis,2,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,1,20-30,14,27.870267,-115.046267,Lophogorgia_chilensis,3,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,2,0-10,14,27.870267,-115.046267,Tethya_aurantia,1,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,2,oct-20,14,27.870267,-115.046267,Tethya_aurantia,2,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,2,20-30,14,27.870267,-115.046267,Tethya_aurantia,3,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,2,0-10,14,27.870267,-115.046267,Spheciospongia_confoederata,1,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,2,oct-20,14,27.870267,-115.046267,Spheciospongia_confoederata,2,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,2,20-30,14,27.870267,-115.046267,Spheciospongia_confoederata,3,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,2,0-10,14,27.870267,-115.046267,Acarnus_erithacus,1,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,2,oct-20,14,27.870267,-115.046267,Acarnus_erithacus,2,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,2,0-10,14,27.870267,-115.046267,Clavalina_huntsmania,1,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,2,oct-20,14,27.870267,-115.046267,Clavalina_huntsmania,2,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,2,0-10,14,27.870267,-115.046267,Megastrea_undosa,1,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,2,oct-20,14,27.870267,-115.046267,Megastrea_undosa,2,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,2,20-30,14,27.870267,-115.046267,megastrea_undosa,3,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,2,0-10,14,27.870267,-115.046267,Megastrea_undosa,1,Na
2017,8,14,Piedra_Blanca,Deep,Eliot D.,inverts,2,oct-20,14,27.870267,-115.046267,Megastrea_undosa,2,Na
2017,8,14,Piedra_Blanca,Shallow,Rodrigo C.,Algae,1,Na,6,27.869567,-115.044450,Macrocystis_pyrifera_stipes,269,Na
2017,8,14,Piedra_Blanca,Shallow,Rodrigo C.,Algae,1,Na,6,27.869567,-115.044450,Macrocystis_pyrifera,28,Na
2017,8,14,Piedra_Blanca,Shallow,Rodrigo C.,Algae,1,Na,6,27.869567,-115.044450,Cystoseira_osmundasea,13,Na
2017,8,14,Piedra_Blanca,Shallow,Rodrigo C.,Algae,1,Na,6,27.869567,-115.044450,Eisenia_arborea,12,Na
2017,8,14,Piedra_Blanca,Shallow,Rodrigo C.,Algae,1,Na,6,27.869567,-115.044450,Laminaria_farlowii,35,Na
2017,8,14,Piedra_Blanca,Shallow,Rodrigo C.,Algae,2,Na,6,27.869567,-115.044450,Macrocystis_pyrifera_stipes,126,Na
2017,8,14,Piedra_Blanca,Shallow,Rodrigo C.,Algae,2,Na,6,27.869567,-115.044450,Macrocystis_pyrifera,13,Na
2017,8,14,Piedra_Blanca,Shallow,Rodrigo C.,Algae,2,Na,6,27.869567,-115.044450,Cystoseira_osmundasea,5,Na
2017,8,14,Piedra_Blanca,Shallow,Rodrigo C.,Algae,2,Na,6,27.869567,-115.044450,Eisenia_arborea,6,Na
2017,8,14,Piedra_Blanca,Mid,Rodrigo C.,Algae,1,Na,9,27.870367,-115.044400,Macrocystis_pyrifera_stipes,136,Na
2017,8,14,Piedra_Blanca,Mid,Rodrigo C.,Algae,1,Na,9,27.870367,-115.044400,Macrocystis_pyrifera,36,Na
2017,8,14,Piedra_Blanca,Mid,Rodrigo C.,Algae,1,Na,9,27.870367,-115.044400,Eisenia_arborea,4,Na
2017,8,14,Piedra_Blanca,Mid,Rodrigo C.,Algae,2,Na,9,27.870367,-115.044400,Macrocystis_pyrifera_stipes,182,Na
2017,8,14,Piedra_Blanca,Mid,Rodrigo C.,Algae,2,Na,9,27.870367,-115.044400,Macrocystis_pyrifera,31,Na
2017,8,14,Piedra_Blanca,Mid,Rodrigo C.,Algae,2,Na,9,27.870367,-115.044400,Eisenia_arborea,1,Na
2017,8,14,Piedra_Blanca,Deep,Rodrigo C.,Algae,1,Na,13,27.870267,-115.046267,Macrocystis_pyrifera_stipes,68,Na
2017,8,14,Piedra_Blanca,Deep,Rodrigo C.,Algae,1,Na,13,27.870267,-115.046267,Macrocystis_pyrifera,18,Na
2017,8,14,Piedra_Blanca,Deep,Rodrigo C.,Algae,1,Na,13,27.870267,-115.046267,Eisenia_arborea,6,Na
2017,8,14,Piedra_Blanca,Deep,Rodrigo C.,Algae,1,Na,13,27.870267,-115.046267,Laminaria_farlowii,1,Na
2017,8,14,Piedra_Blanca,Deep,Rodrigo C.,Algae,2,Na,13,27.870267,-115.046267,Macrocystis_pyrifera_stipes,55,Na
2017,8,14,Piedra_Blanca,Deep,Rodrigo C.,Algae,2,Na,13,27.870267,-115.046267,Macrocystis_pyrifera,14,Na
2017,8,14,Piedra_Blanca,Deep,Rodrigo C.,Algae,2,Na,13,27.870267,-115.046267,Eisenia_arborea,1,Na
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,1,Na,6,27.869567,-115.044450,Halichoeres_semicinctus,1,10
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,1,Na,6,27.869567,-115.044450,Hypsypops_rubicundus,1,5
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,1,Na,6,27.869567,-115.044450,Hypsypops_rubicundus,1,10
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,1,Na,6,27.869567,-115.044450,Hypsypops_rubicundus,2,5
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,1,Na,6,27.869567,-115.044450,Hypsypops_rubicundus,1,15
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,1,Na,6,27.869567,-115.044450,Embiotoca_jacksoni,1,15
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,1,Na,6,27.869567,-115.044450,Paralabrax_clathratus,2,20
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,1,Na,6,27.869567,-115.044450,Paralabrax_clathratus,1,5
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,1,Na,6,27.869567,-115.044450,Paralabrax_clathratus,1,3
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,1,Na,6,27.869567,-115.044450,Paralabrax_clathratus,2,10
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,2,Na,6,27.869567,-115.044450,Halichoeres_semicinctus,1,10
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,2,Na,6,27.869567,-115.044450,Hypsypops_rubicundus,1,10
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,2,Na,6,27.869567,-115.044450,Hypsypops_rubicundus,1,8
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,2,Na,6,27.869567,-115.044450,Hypsypops_rubicundus,1,10
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,2,Na,6,27.869567,-115.044450,Hypsypops_rubicundus,1,5
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,2,Na,6,27.869567,-115.044450,Paralabrax_clathratus,1,5
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,2,Na,6,27.869567,-115.044450,Paralabrax_clathratus,1,8
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,2,Na,6,27.869567,-115.044450,Paralabrax_clathratus,1,20
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,2,Na,6,27.869567,-115.044450,Paralabrax_clathratus,2,15
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,2,Na,6,27.869567,-115.044450,Paralabrax_clathratus,1,18
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,2,Na,6,27.869567,-115.044450,Paralabrax_clathratus,1,8
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,2,Na,6,27.869567,-115.044450,Paralabrax_clathratus,1,5
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,2,Na,6,27.869567,-115.044450,Paralabrax_clathratus,1,10
2017,8,14,Piedra_Blanca,Shallow,H‚ctor H.,fish,2,Na,6,27.869567,-115.044450,Girella_nigricans,1,25
2017,8,14,Piedra_Blanca,Mid,H‚ctor H.,fish,1,Na,9,27.870367,-115.044400,Paralabrax_clathratus,7,30
2017,8,14,Piedra_Blanca,Mid,H‚ctor H.,fish,1,Na,9,27.870367,-115.044400,Hypsypops_rubicundus,1,10
2017,8,14,Piedra_Blanca,Mid,H‚ctor H.,fish,1,Na,9,27.870367,-115.044400,Hypsypops_rubicundus,4,20
2017,8,14,Piedra_Blanca,Mid,H‚ctor H.,fish,1,Na,9,27.870367,-115.044400,Semicossyphus_pulcher,3,20
2017,8,14,Piedra_Blanca,Mid,H‚ctor H.,fish,1,Na,9,27.870367,-115.044400,Halichoeres_semicinctus,10,10
2017,8,14,Piedra_Blanca,Mid,H‚ctor H.,fish,1,Na,9,27.870367,-115.044400,Girella_nigricans,10,10
2017,8,14,Piedra_Blanca,Mid,H‚ctor H.,fish,1,Na,9,27.870367,-115.044400,Girella_nigricans,14,15
2017,8,14,Piedra_Blanca,Mid,H‚ctor H.,fish,1,Na,9,27.870367,-115.044400,Rhinobatos_productus,1,60
2017,8,14,Piedra_Blanca,Mid,H‚ctor H.,fish,1,Na,9,27.870367,-115.044400,Rhinobatos_productus,1,80
2017,8,14,Piedra_Blanca,Mid,H‚ctor H.,fish,1,Na,9,27.870367,-115.044400,Rhacochilus_vacca,10,10
2017,8,14,Piedra_Blanca,Mid,H‚ctor H.,fish,2,Na,9,27.870367,-115.044400,Paralabrax_clathratus,3,25
2017,8,14,Piedra_Blanca,Mid,H‚ctor H.,fish,2,Na,9,27.870367,-115.044400,Halichoeres_semicinctus,3,15
2017,8,14,Piedra_Blanca,Mid,H‚ctor H.,fish,2,Na,9,27.870367,-115.044400,Halichoeres_semicinctus,1,10
2017,8,14,Piedra_Blanca,Mid,H‚ctor H.,fish,2,Na,9,27.870367,-115.044400,Rhacochilus_vacca,2,15
2017,8,14,Piedra_Blanca,Deep,H‚ctor H.,fish,1,Na,13,27.870267,-115.046267,Semicossyphus_pulcher,1,10
2017,8,14,Piedra_Blanca,Deep,H‚ctor H.,fish,1,Na,13,27.870267,-115.046267,Semicossyphus_pulcher,2,45
2017,8,14,Piedra_Blanca,Deep,H‚ctor H.,fish,1,Na,13,27.870267,-115.046267,Paralabrax_clathratus,4,25
2017,8,14,Piedra_Blanca,Deep,H‚ctor H.,fish,1,Na,13,27.870267,-115.046267,Paralabrax_clathratus,1,40
2017,8,14,Piedra_Blanca,Deep,H‚ctor H.,fish,1,Na,13,27.870267,-115.046267,Anisotremus_davidsonii,3,25
2017,8,14,Piedra_Blanca,Deep,H‚ctor H.,fish,1,Na,13,27.870267,-115.046267,Anisotremus_davidsonii,1,20
2017,8,14,Piedra_Blanca,Deep,H‚ctor H.,fish,1,Na,13,27.870267,-115.046267,Halichoeres_semicinctus,1,10
2017,8,14,Piedra_Blanca,Deep,H‚ctor H.,fish,1,Na,13,27.870267,-115.046267,Halichoeres_semicinctus,7,15
2017,8,14,Piedra_Blanca,Deep,H‚ctor H.,fish,1,Na,13,27.870267,-115.046267,Embiotoca_jacksoni,20,10
2017,8,14,Piedra_Blanca,Deep,H‚ctor H.,fish,2,Na,13,27.870267,-115.046267,Paralabrax_clathratus,1,20
2017,8,14,Piedra_Blanca,Deep,H‚ctor H.,fish,2,Na,13,27.870267,-115.046267,Paralabrax_clathratus,1,15
2017,8,14,Piedra_Blanca,Deep,H‚ctor H.,fish,2,Na,13,27.870267,-115.046267,Halichoeres_semicinctus,1,9
2017,8,14,Piedra_Blanca,Deep,H‚ctor H.,fish,2,Na,13,27.870267,-115.046267,Halichoeres_semicinctus,1,5
2017,8,14,Piedra_Blanca,Deep,H‚ctor H.,fish,2,Na,13,27.870267,-115.046267,Halichoeres_semicinctus,1,15
2017,8,14,Piedra_Blanca,Deep,H‚ctor H.,fish,2,Na,13,27.870267,-115.046267,Chromis_punctipinnis,10,10
2017,8,14,Piedra_Blanca,Deep,H‚ctor H.,fish,2,Na,13,27.870267,-115.046267,Paralabrax_nebulifer,1,5
2017,8,14,Piedra_Blanca,Deep,H‚ctor H.,fish,2,Na,13,27.870267,-115.046267,Girella_nigricans,4,25
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,5,27.869567,-115.044450,Oxyjulis_californica,3,5
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,5,27.869567,-115.044450,Oxyjulis_californica,1,7
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,5,27.869567,-115.044450,Halichoeres_semicinctus,3,12
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,5,27.869567,-115.044450,Halichoeres_semicinctus,1,20
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,5,27.869567,-115.044450,Semicossyphus_pulcher,1,35
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,5,27.869567,-115.044450,Semicossyphus_pulcher,1,17
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,5,27.869567,-115.044450,Paralabrax_clathratus,3,20
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,1,Na,5,27.869567,-115.044450,Paralabrax_clathratus,2,10
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,2,Na,5,27.869567,-115.044450,Oxyjulis_californica,18,10
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,2,Na,5,27.869567,-115.044450,Oxyjulis_californica,5,5
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,2,Na,5,27.869567,-115.044450,Halichoeres_semicinctus,1,15
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,2,Na,5,27.869567,-115.044450,Halichoeres_semicinctus,2,25
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,2,Na,5,27.869567,-115.044450,Halichoeres_semicinctus,1,20
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,2,Na,5,27.869567,-115.044450,Heterodontus_francisci,1,55
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,2,Na,5,27.869567,-115.044450,Paralabrax_clathratus,1,22
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,2,Na,5,27.869567,-115.044450,Paralabrax_clathratus,1,32
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,2,Na,5,27.869567,-115.044450,Embiotoca_lateralis,1,28
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,2,Na,5,27.869567,-115.044450,Hypsypops_rubicundus,2,20
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,2,Na,5,27.869567,-115.044450,Hypsypops_rubicundus,1,15
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,fish,2,Na,5,27.869567,-115.044450,Hypsypops_rubicundus,1,30
2017,10,23,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,11,27.870367,-115.044400,Medialuna_californiensis,1,35
2017,10,23,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,11,27.870367,-115.044400,Medialuna_californiensis,1,20
2017,10,23,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,11,27.870367,-115.044400,Chromis_punctipinnis,2,15
2017,10,23,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,11,27.870367,-115.044400,Chromis_punctipinnis,3,12
2017,10,23,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,11,27.870367,-115.044400,Semicossyphus_pulcher,2,40
2017,10,23,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,11,27.870367,-115.044400,Semicossyphus_pulcher,1,50
2017,10,23,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,11,27.870367,-115.044400,Paralabrax_clathratus,4,30
2017,10,23,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,11,27.870367,-115.044400,Paralabrax_clathratus,4,25
2017,10,23,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,11,27.870367,-115.044400,Paralabrax_clathratus,3,37
2017,10,23,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,11,27.870367,-115.044400,Paralabrax_clathratus,3,40
2017,10,23,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,11,27.870367,-115.044400,Paralabrax_clathratus,1,15
2017,10,23,Piedra_Blanca,Mid,Eliot D.,fish,1,Na,11,27.870367,-115.044400,Rhacochilus_vacca,1,32
2017,10,23,Piedra_Blanca,Deep,Eliot D.,fish,1,Na,16,27.870267,-115.046267,Halichoeres_semicinctus,1,20
2017,10,23,Piedra_Blanca,Deep,Eliot D.,fish,1,Na,16,27.870267,-115.046267,Paralabrax_clathratus,2,15
2017,10,23,Piedra_Blanca,Deep,Eliot D.,fish,1,Na,16,27.870267,-115.046267,Paralabrax_clathratus,11,35
2017,10,23,Piedra_Blanca,Deep,Eliot D.,fish,1,Na,16,27.870267,-115.046267,Hypsypops_rubicundus,2,25
2017,10,23,Piedra_Blanca,Deep,H‚ctor H.,fish,2,Na,16,27.870267,-115.046267,Halichoeres_semicinctus,3,25
2017,10,23,Piedra_Blanca,Deep,H‚ctor H.,fish,2,Na,16,27.870267,-115.046267,Halichoeres_semicinctus,1,28
2017,10,23,Piedra_Blanca,Deep,H‚ctor H.,fish,2,Na,16,27.870267,-115.046267,Paralabrax_clathratus,12,20
2017,10,23,Piedra_Blanca,Deep,H‚ctor H.,fish,2,Na,16,27.870267,-115.046267,Paralabrax_clathratus,3,14
2017,10,23,Piedra_Blanca,Deep,H‚ctor H.,fish,2,Na,16,27.870267,-115.046267,Paralabrax_clathratus,4,26
2017,10,23,Piedra_Blanca,Deep,H‚ctor H.,fish,2,Na,16,27.870267,-115.046267,Paralabrax_clathratus,1,10
2017,10,23,Piedra_Blanca,Deep,H‚ctor H.,fish,2,Na,16,27.870267,-115.046267,Paralabrax_clathratus,2,33
2017,10,23,Piedra_Blanca,Shallow,Fernanda A. ,Algae,1,Na,6,27.869567,-115.044450,Macrocystis_pyrifera,31,Na
2017,10,23,Piedra_Blanca,Shallow,Fernanda A. ,Algae,1,Na,6,27.869567,-115.044450,Macrocystis_pyrifera_stipes,345,Na
2017,10,23,Piedra_Blanca,Shallow,Fernanda A. ,Algae,1,Na,6,27.869567,-115.044450,Eisenia_arborea,26,Na
2017,10,23,Piedra_Blanca,Shallow,Fernanda A. ,Algae,1,Na,6,27.869567,-115.044450,sargassum_muticum,6,Na
2017,10,23,Piedra_Blanca,Shallow,Fernanda A. ,Algae,2,Na,6,27.869567,-115.044450,Macrocystis_pyrifera,46,Na
2017,10,23,Piedra_Blanca,Shallow,Fernanda A. ,Algae,2,Na,6,27.869567,-115.044450,Macrocystis_pyrifera_stipes,688,Na
2017,10,23,Piedra_Blanca,Shallow,Fernanda A. ,Algae,2,Na,6,27.869567,-115.044450,Eisenia_arborea,36,Na
2017,10,23,Piedra_Blanca,Shallow,Fernanda A. ,Algae,2,Na,6,27.869567,-115.044450,Undaria_pinnatifida,4,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,Algae,1,Na,10,27.870367,-115.044400,Macrocystis_pyrifera,41,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,Algae,1,Na,10,27.870367,-115.044400,Macrocystis_pyrifera_stipes,333,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,Algae,1,Na,10,27.870367,-115.044400,Eisenia_arborea,3,Na
2017,10,23,Piedra_Blanca,Mid,Daniel D.,Algae,2,Na,10,27.870367,-115.044400,Macrocystis_pyrifera,59,Na
2017,10,23,Piedra_Blanca,Mid,Daniel D.,Algae,2,Na,10,27.870367,-115.044400,Macrocystis_pyrifera_stipes,330,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,Algae,1,Na,16,27.870367,-115.044400,Macrocystis_pyrifera,5,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,Algae,1,Na,16,27.870367,-115.044400,Macrocystis_pyrifera_stipes,15,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,Algae,1,Na,16,27.870367,-115.044400,sargassum_muticum,3,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,Algae,1,Na,16,27.870367,-115.044400,Eisenia_arborea,5,Na
2017,10,23,Piedra_Blanca,Mid,Daniel D.,Algae,2,Na,16,27.870367,-115.044400,Macrocystis_pyrifera,12,Na
2017,10,23,Piedra_Blanca,Mid,Daniel D.,Algae,2,Na,16,27.870367,-115.044400,Macrocystis_pyrifera_stipes,48,Na
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Cucumaria_salma,10,Na
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Muricea_fruticosa,2,Na
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Panulirus_innterruptus         ,1,Na
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Megastrea_undosa,4,Na
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Spheciospongia_confoederata,1,Na
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Spheciospongia_confoederata,1,Na
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Acarnus_erithacus,8,Na
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Didemnum_carnulentum,2,Na
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,inverts,1,Na,5,27.869567,-115.044450,Clavalina_huntsmania,1,Na
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Muricea_californica,2,Na
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Haliotis_spp,1,Na
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Spheciospongia_confoederata,3,Na
2017,10,23,Piedra_Blanca,Shallow,Eliot D.,inverts,2,Na,5,27.869567,-115.044450,Acarnus_erithacus,5,Na
2017,10,23,Piedra_Blanca,Mid,Eliot D.,inverts,1,Na,10,27.870367,-115.044400,Muricea_californica,10,Na
2017,10,23,Piedra_Blanca,Mid,Eliot D.,inverts,1,Na,10,27.870367,-115.044400,Muricea_fruticosa,10,Na
2017,10,23,Piedra_Blanca,Mid,Eliot D.,inverts,1,Na,10,27.870367,-115.044400,Lophogorgia_chilensis,2,Na
2017,10,23,Piedra_Blanca,Mid,Eliot D.,inverts,1,Na,10,27.870367,-115.044400,Megastrea_undosa,27,Na
2017,10,23,Piedra_Blanca,Mid,Eliot D.,inverts,1,Na,10,27.870367,-115.044400,Centrostephanus_coronatus,5,Na
2017,10,23,Piedra_Blanca,Mid,Eliot D.,inverts,1,Na,10,27.870367,-115.044400,Tethya_aurantia,2,Na
2017,10,23,Piedra_Blanca,Mid,Eliot D.,inverts,1,Na,10,27.870367,-115.044400,Scallop,1,Na
2017,10,23,Piedra_Blanca,Mid,Eliot D.,inverts,1,Na,10,27.870367,-115.044400,Acarnus_erithacus,32,Na
2017,10,23,Piedra_Blanca,Mid,Eliot D.,inverts,1,Na,10,27.870367,-115.044400,Cucumaria_salma,17,Na
2017,10,23,Piedra_Blanca,Mid,Eliot D.,inverts,1,Na,10,27.870367,-115.044400,Craniella_spp,6,Na
2017,10,23,Piedra_Blanca,Deep,Eliot D.,inverts,1,Na,16,27.870267,-115.046267,Muricea_californica,0,Na
2017,10,23,Piedra_Blanca,Deep,Eliot D.,inverts,1,Na,16,27.870267,-115.046267,Muricea_fruticosa,0,Na
2017,10,23,Piedra_Blanca,Deep,Eliot D.,inverts,1,Na,16,27.870267,-115.046267,Lophogorgia_chilensis,0,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,5,27.869567,-115.044450,Bedrock_1_m,26,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,5,27.869567,-115.044450,Cobble_10cm,4,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,5,27.869567,-115.044450,0_10 cm,2,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,5,27.869567,-115.044450,10 cm_1 m,6,Na
